URL,Title,Location,Price_Per_Month,Property Type,Bedrooms,Bathrooms/WCs,Floor area,Floor Number,Deposit,Min. lease term,Availability,Price per sq.ft.,Car parking spaces,Furnishing Status,Advance payment,Short term,Description,Features
https://www.lankapropertyweb.com/rentals/property_details-5371266.html,3 bed room apartment at Altair with an Un-match view of the sea across the Lake...A type which is most sought after..,Colombo 2,"Rs. 850,000($ 2,500)",Apartment,3,3,2150 sq.ft.,N/A,N/A,N/A,Available now,Rs. 395 Per Month,N/A,N/A,N/A,No,"Three bed room fully furnished apartment in a high floor of Altair with the best of fittings and fixtures, un paralleled luxury and comfort, un blocked gorgeous view of the Sea and the Port across the lake is built with ultra-modern technologies, to make it an overall best functional design for dwelling. Large living with 180 degree view, fully fitted island Kitchen, extended wet kitchen, all rooms en-suite, walking closets, offered beautifully furnished., Altair is a residential and commercial development, state of the art, 68 floor vertical tower and 63 floor leaning, At 240m in height, the building will be one of the tallest and luxurious in Colombo., Located in the the most elite and the prettiest area in Colombo with a magnificent view all-round, beautifully laid walking tracks and road network, the largest Malls., Altair’s 16m infinity swimming pool, perched on the 63rd floor, visually merging with the ocean, is the highest out door pool in the world. The expansive tracts of green landscape, laid to perfection on the 63rd floor sky garden. The strategic placement of the plants will adds shades of soothing colours against the backdrop of the vast blue horizon., Well equipped Gym, modern Steam and Sauna rooms, the Games room, four swimming pools located within the building, there’s one that’s sure to suit any moment including a 25 metre lap pool for focused swimmers, and a Jacuzzi and 35,000 sq.ft of high-end retail space.","AC ROOMS, BEACHFRONT / SEA VIEW, SWIMMING POOL, 24 HOUR SECURITY, BRAND NEW, LUXURY SPECS, INTERNET, CABLE/SAT TV, HOT WATER, 3 PHASE ELECTRICITY, GARAGE, OUTDOOR GARDEN, GYM, KIDS PLAY AREA, BUSINESS CENTER, GARBAGE REMOVAL, MAID'S ROOM, MAID'S TOILET"
https://www.lankapropertyweb.com/rentals/property_details-5382765.html,Facing Golf Links - On Golf Tower- 3 bed room on Trillium Residencies,"Baseline Road, Colombo 8","Rs. 275,000($ 750)",Apartment,3,3,1800 sq.ft.,N/A,N/A,N/A,Available now,Rs. 153 Per Month,1,N/A,N/A,No,"Well maintained three bed room on Golf Tower , fascinating view of the Golf links, with much needed serenity and quietness, 3 bed room apartment is well furnished, well maintained available for rent,, 1800 sq feet large apartment, has a maid room and toilet with independent access., Walking distance to British school and CIS ( Colombo International ) which are the best two private schools in the city., Trillium compound consist of many facilities, indoor games, swimming pool, gymnasium, mini supper market and many other.....","AC ROOMS, SWIMMING POOL, 24 HOUR SECURITY, LUXURY SPECS, CABLE/SAT TV, HOT WATER, LANDLINE TEL, 3 PHASE ELECTRICITY, GARAGE, OUTDOOR GARDEN, MAID'S ROOM, MAID'S TOILET"
https://www.lankapropertyweb.com/rentals/property_details-5424601.html,Charming home in midst of the Colombo City – Colombo 3,"Flower Road, Colombo 7","Rs. 450,000($ 1,400)",House,4,3,3000 sq.ft.,N/A,N/A,N/A,Available soon,N/A,4,Semi-furnished,N/A,No,"Charming home in midst of the Colombo City – Colombo 3, In a quiet surrounding, highest security zone, four bed room luxury houses with a beautiful landscape garden, has been in occupation by reputed foreign agencies throughout., Two story modern house with a blend of rustic features, two bedrooms in each floors with en suite wash rooms on both rooms down stairs, master bed room with wooden flooring opens out a beautiful garden, Fully fitted pantry, and provision for an extension for a open space pantry top connected to the dining area, separate servant section, Located in a few meters away from Flower road with wide rood access, it is comfortable house, rare to find in the heart of Colombo in midst of all amenities including the best of International schools","AC ROOMS, LUXURY SPECS, HOT WATER, 3 PHASE ELECTRICITY, INDOOR GARDEN, GARAGE, LAWN GARDEN, ATTACHED TOILETS, MAID'S ROOM, MAID'S TOILET, OVERHEAD WATER STORAGE"
https://www.lankapropertyweb.com/rentals/property_details-5488945.html,"On a high floor, un-interrupted view of the Indian Ocean - Shangri La four bed room, fully furnishedx.","Galle Road, Colombo 3","Rs. 1,140,000($ 3,800)",Apartment,4,4,2750 sq.ft.,N/A,N/A,12 Months,Available Now,Rs. 415 Per Month,2,Furnished,12 Months,No,"Fully Furnished four bed room apartment on the East Tower on a Mid floor with a brilliant view of the Sea., 2750 sq feet of floor area, a large living and dining areas, open plan fully fitted pantry extended to a close fully fitted pantry( Wet kitchen). Spacious en-suite, master bed room with walking closet, wash room with marble finishes, bathtub, open out to a magnificent view. Junior master bed room, en suite., Large maid room and a toilet with separate access., Two Slots of Car parking next to each other., Shangri la offers world class facilities including Swimming pool, Gymnasium, Movie theatre, Kids play areas, and many other., its connected to state of the art Shangri La Mall which has array of all type of shopping stalls and Supermarkets.","AC ROOMS, BEACHFRONT / SEA VIEW, SWIMMING POOL, 24 HOUR SECURITY, LUXURY SPECS, INTERNET, CABLE/SAT TV, HOT WATER, LANDLINE TEL, 3 PHASE ELECTRICITY, HOME SECURITY SYSTEM, GARAGE, OUTDOOR GARDEN, GYM, BACKUP GENERATOR, FIRE DETECTION, BALCONY, KIDS PLAY AREA, MINI MART, BUSINESS CENTER, SPORT FACILITIES, ATTACHED TOILETS, GATED COMMUNITY, GARBAGE REMOVAL, MAID'S ROOM, MAID'S TOILET"
https://www.lankapropertyweb.com/rentals/property_details-5491963.html,Four bed room apartment at Altair on the slopping tower facing the Lake and with direct Sea view,"Altair Avenue , Colombo 2","Rs. 850,000($ 2,800)",Apartment,4,4,2544 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 334 Per Month,N/A,Semi-furnished,N/A,No,"A Type Four bed room apartment on Altair on the sloping tower , on a high floor, has the best & uninterrupted view of the Indian Ocean across the Beira Lake, are the most sought after units out of all types., Almost brand new, Spacious living/Dining areas, extendable to its cantilevered balcony, has the unique advantage of having the amazing view, of the sea across Baira lake ............, 2554 sq feet of floor area, comprising 4 Bedrooms en-suite, Modern fully fitted galley Kitchen, maid’s quarters,, Star class16m Sky Swimming Pool on the 63rd floor, visually merging with the ocean, is the highest outdoor swimming pool in the country., Fifth floor is exclusively allocated for the purpose of common areas, comprising another Swimming Pool, State-of-the-art Gym, Yoga Room, Function Room, Sauna, and Games Room. Children play areas., Designed by award winning architect Moshe Safdie, has immerged as the best apartment complex in the country.","AC ROOMS, BEACHFRONT / SEA VIEW, SWIMMING POOL, 24 HOUR SECURITY, BRAND NEW, LUXURY SPECS, HOT WATER, 3 PHASE ELECTRICITY, HOME SECURITY SYSTEM, ROOF TOP GARDEN, WATERFRONT / RIVERSIDE, GARAGE, OUTDOOR GARDEN, BACKUP GENERATOR, JOGGING TRACK, KIDS PLAY AREA, BUSINESS CENTER, ATTACHED TOILETS, GATED COMMUNITY, PRIVATE POOL, CAFE / RESTAURANT, MAID'S ROOM, MAID'S TOILET"
https://www.lankapropertyweb.com/rentals/property_details-5493995.html,Commercial Space with a Panoramic view of the Indian Ocean,"Galle Road, Colombo 3","Rs. 860,000($ 2,900)",Shop space,N/A,3,2650 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 325 Per Month,2,N/A,N/A,No,"2650 Sq feet of 3 bed room apartment on a commercial building with a magnificent view of the Indian Ocean., Fully air conditioned property has large living hall, all three bed rooms are spacious and with attached refurbished Wash rooms, large fully fitted modern pantry and an extra space for the driver/ maid and a toilet with separate access., Easy accessibility, tight security, parking reserved and short term parking for visitors, 24 hour security, back up power, can be given furnished or unfurnished.",N/A
https://www.lankapropertyweb.com/rentals/property_details-5568225.html,Prime Commercial Spaces - in one of the most luxurious buildings,Colombo 2,"Rs. 1,450,000($ 4,450)",Office space,N/A,4,3400 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 426 Per Month,4,N/A,N/A,No,"Office space for rent in a elegantly designed, super luxury commercial building with varying sizes combined with best of features and modern amenities in a convenient location with easy access to all directions and the panoramic view of the sky line of the city., Fully air conditioned space has automated back up power, four units of modern and dedicated wash rooms with light system with senses, Provision for a Pantry, Four high speed elevators, dedicated parking slots, Roof top bar and many other facilities.","24 HOUR SECURITY, INTERNET, 3 PHASE ELECTRICITY, CENTRAL AC, BACKUP GENERATOR, FIRE DETECTION, FIBER INTERNET, ON-SITE PARKING, LIFTS, GRADE A FACILITIES"
https://www.lankapropertyweb.com/rentals/property_details-365054.html,Supper luxury Office Space on a highest Floor- beautiful view of the Indian ocean.,"Palk Street, Colombo 2","Rs. 1,550,000($ 6,200)",Office space,N/A,N/A,N/A,N/A,N/A,N/A,Available now,N/A,6,N/A,N/A,N/A,"4200 sq feet of high-end office space is one of the best Luxury spaces available in the heart of Colombo, a convenient location with easy access, with a Panoramic view of the Indian Ocean,, Complete open space with no columns, and hence 100 % productivity of the usable space., With all amenities, VIZ Separate restaurant area for meals, back up power, security systems 24*7, Roof top launch available for in house members for meals and entertainment purpose., 5 reserved parking and additional parking is possible at a nominal cost.",LUXURY SPECS
https://www.lankapropertyweb.com/rentals/property_details-369455.html,Magnificent Brand New 2 bed rooms at Colombo City Center on a high floor,Colombo 2,"Rs. 600,000($ 1,500)",Apartment,2,2,960 sq.ft.,N/A,N/A,N/A,Available now,Rs. 625 Per Month,N/A,N/A,N/A,No,"2 bedroom Luxury apartment on a high floor is lavishly and beautifully furnished. Spread over 1400 sq feet consisting a large living overlooking breath taking view, open plan fully fitted pantry, Wet kitchen., It comes with all electronics, bed linen , crockery, cutlery,, It also has a nice entrance foyer and open terrace - Balcony., Master bed room features walk in cupboards, Both rooms are spacious en-suite with fitted cupboards featuring ample storage and unblocked views., Colombo City Center, is a state of the art apartment complex in the city, which will provide the best vertical living experience. Utmost popularity amongst the residence based on superior living satisfaction is owing to its location which is very centrall, accessibility to the amenities including to its own state of the art ‘Shopping Mall’ and Five Star Hotel attached, Star class swimming Pool and the gymnasium with a magnificent Sea view across the Lake.","AC ROOMS, SWIMMING POOL, BRAND NEW, LUXURY SPECS, INTERNET, HOT WATER, LANDLINE TEL, WATERFRONT / RIVERSIDE, GARAGE, GYM, THEATRE, OVERHEAD WATER STORAGE"
https://www.lankapropertyweb.com/rentals/property_details-375482.html,"Brand new 4 bedrooms at Shangri la, East tower","Galle Road, Colombo 3","Rs. 1,250,000($ 4,000)",Apartment,4,4,2800 sq.ft.,N/A,N/A,N/A,Available now,Rs. 446 Per Month,1,N/A,N/A,No,"4 bed rooms apartment in one of the highest floors for rent with a panoramic view., On the East tower B Type is a over the 50th floor offered semi furnished., Large living and dining, Enclosed pantry, maid room and toilet, with service entrance., Shangri la the most unique apartment complex in the city, at Galle Face Number One, Colombo 3. In the heart of the city center, In midst of all important star class hotels and residencies, Build and designed by Shangri-La keeping up to utmost quality & best international standard,, Amenities includes a podium garden, BBQ area, fitness center, pool room, function rooms, swimming pools with sauna and steam rooms, activity lawns, kids play area, mini theater, indoor and outdoor lounge. Direct access to the state of the art Mall, and the five star renowned hotel Shangri la.","SWIMMING POOL, 24 HOUR SECURITY, LUXURY SPECS, INTERNET, WATERFRONT / RIVERSIDE, OUTDOOR GARDEN, MAID'S ROOM, MAID'S TOILET"
https://www.lankapropertyweb.com/rentals/property_details-503223.html,Unique Four Bed room apartment at Shangri La- Custom made - Deluxe,"Galle Road, Colombo 3","Rs. 1,250,000($ 3,550)",Apartment,4,4,3000 sq.ft.,1,N/A,N/A,Available now,Rs. 417 Per Month,2,N/A,N/A,No,"Custom made four bed room large apartment , 3000 sq feet of floor area, On the west tower on a mid floor offered semi furnished., Large living and dining, Open space pantry on the dining area and a enclosed fully fitted pantry too, maid room and toilet, with service entrance., Views are both sea and city., The property has two equally large master bed rooms with en suite toilets, which is unique to this apartment with other two rooms alos has its own toilet., Shangri la the most unique apartment complex in the city, at Galle Face Number One, Colombo 3. In the heart of the city center, In midst of all important star class hotels and residencies, Build and designed by Shangri-La keeping up to utmost quality & best international standard,, Amenities includes a podium garden, BBQ area, fitness center, pool room, function rooms, swimming pools with sauna and steam rooms, activity lawns, kids play area, mini theater, indoor and outdoor lounge. Direct access to the state of the art Mall, and the five star renowned hotel Shangri la., Pr","AC ROOMS, BEACHFRONT / SEA VIEW, SWIMMING POOL, 24 HOUR SECURITY, BRAND NEW, LUXURY SPECS, INTERNET, HOT WATER, OUTDOOR GARDEN, MAID'S ROOM, MAID'S TOILET"
https://www.lankapropertyweb.com/rentals/property_details-5767042.html,"The address - Spacious & elegantly furnished three bed room penthouse, is best of the best","Galle Road, Colombo 3","Rs. 1,200,000($ 4,000)",Apartment,3,3,2800 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 429 Per Month,N/A,N/A,N/A,N/A,"Spacious & elegantly furnished three bed room penthouse over the 50th floor with 180 degree breath-taking views of the Indian Ocean & the skylines of the city is out of the world, it presents the perfect setting to unwind., Fully furnished, fully fitted pantry, top of the range quality appliances including bed linen, complete readiness to move-in with your minimum baggage. View from all direction its living to balconies and from all bed rooms has perfect view of the sea,, ‘606 The Address’ is the best among-st best in the city, located conveniently at Colombo 3, with Spacious layouts and luxury finishes,, With wide range of facilities, including temperature controlled infinity pool, High Speed Elevators, ultra-modern gymnasium, Exclusive Banquet Hall fully furnished with modern decor, Security Intercom, Video Phones at the doors, Kids Play Area . Snooker / Table-tennis / Squash. All common areas in the building are WiFi enabled. in-house laundry service, In-house supermarket.","AC ROOMS, BEACHFRONT / SEA VIEW, SWIMMING POOL, 24 HOUR SECURITY, BRAND NEW, LUXURY SPECS, HOT WATER, 3 PHASE ELECTRICITY, HOME SECURITY SYSTEM, ROOF TOP GARDEN, GARAGE, GYM, BACKUP GENERATOR, FIRE DETECTION, BALCONY, LP GAS, GAME ROOM, KIDS PLAY AREA, MINI MART, BUSINESS CENTER, ATTACHED TOILETS, PRIVATE POOL, GARBAGE REMOVAL, MAID'S ROOM, MAID'S TOILET, OVERHEAD WATER STORAGE"
